article_id,date,ticker,article_title
FNSPID_12514,2020-05-21,TJX,51 Stocks Moving In Thursday's Mid-Day Session
FNSPID_12515,2020-05-21,TJX,TJX Companies are trading higher after the company reported Q1 earnings results.
FNSPID_12516,2020-05-21,TJX,"TJX Companies Q1 EPS $(0.740) Down From $0.570 YoY, Sales $4.409B Miss $5.170B Estimate"
FNSPID_12517,2020-05-21,TJX,"8 Stocks To Watch For May 21, 2020"
FNSPID_12518,2020-05-21,TJX,"Earnings Scheduled For May 21, 2020"
FNSPID_12519,2020-05-15,TJX,"CFRA Maintains Strong Buy on TJX Companies, Lowers Price Target to $60"
FNSPID_12520,2020-05-14,TJX,Commentary: Trade Flow And The Warning Flares It Signals
FNSPID_12521,2020-05-13,TJX,TJX Companies Option Alert: Jun 19 $47.5 Calls Sweep (2) above Ask!: 5346 @ $1.601 vs 336 OI; Earnings 5/26 Before Open [est] Ref=$44.145
FNSPID_12522,2020-05-11,TJX,"Nomura Instinet Maintains Buy on TJX Companies, Raises Price Target to $59"
FNSPID_12523,2020-05-07,TJX,"Shares of several apparel and retail companies are trading higher. Strength potentially related to some US states easing lockdown restrictions, which would reopen stores and lead to a rebound in economic activity and consumer spending."
FNSPID_12524,2020-05-04,TJX,"Barclays Maintains Overweight on TJX Companies, Lowers Price Target to $60"
FNSPID_12525,2020-04-30,TJX,Shares of several apparel and footwear companies are trading lower as markets dip following US jobless claims and personal spending data. Lower personal spending could be a negative catalyst for consumer goods such as apparel.
FNSPID_12526,2020-04-30,TJX,"UBS Maintains Neutral on TJX Companies, Lowers Price Target to $48"
FNSPID_12527,2020-04-30,TJX,"Cramer Advises His Viewers On BP, TJX And More"
FNSPID_12528,2020-04-29,TJX,"Benzinga's Top Upgrades, Downgrades For April 29, 2020"
FNSPID_12529,2020-04-29,TJX,TJX Companies shares are trading higher after analysts at Atlantic Equities upgraded the company's stock from Neutral to Overweight.
FNSPID_12530,2020-04-29,TJX,"Atlantic Equities Upgrades TJX Companies to Overweight, Announces $60 Price Target"
FNSPID_12531,2020-04-28,TJX,A Coronavirus Department Store Pair Trade Idea To Mitigate Risk
FNSPID_12532,2020-04-28,TJX,"Shares of several retail companies are trading higher, potentially on news of some US states easing lockdown restrictions. This has raised expectations of a return to business activity for physical stores that closed amid the pandemic."
FNSPID_12533,2020-04-23,TJX,PreMarket Prep Stock Of The Day: Agree Realty
FNSPID_12534,2020-04-21,TJX,"Shares of several retail companies are trading lower with the overall market on continued downward momentum after oil prices fell to historic lows, partially stemming from weak demand caused by the coronavirus pandemic."
FNSPID_12535,2020-04-17,TJX,"Benzinga's Top Upgrades, Downgrades For April 17, 2020"
FNSPID_12536,2020-04-17,TJX,TJX Companies shares are trading higher after Jefferies upgraded the stock from Hold to Buy.
FNSPID_12537,2020-04-17,TJX,Jefferies Upgrades TJX Companies to Buy
FNSPID_12538,2020-04-15,TJX,Shares of several retail companies are trading lower amid market weakness following a decline in March US retail sales. Market weakness also being driven by a drop in oil demand forecasts and mixed bank earnings.
FNSPID_12539,2020-04-14,TJX,"Shares of several retail apparel and footwear companies are trading higher as investor hopes of coronavirus mitigation have led to anticipation of a return to economic activity and consumer spending, which could benefit the sector."
FNSPID_12540,2020-04-13,TJX,Shares of several retail and apparel companies are trading lower amid continued uncertainty in demand due to the coronavirus pandemic which has decreased consumer spending.
FNSPID_12541,2020-04-09,TJX,"Baird Maintains Outperform on TJX Companies, Lowers Price Target to $65"
FNSPID_12542,2020-04-09,TJX,"Shares of several retail and apparel companies are trading higher as markets gain following a Federal Reserve loan program. Additionally, speculation of some coronavirus hotspots peaking could raise hopes of a sooner return to consumer spending."
FNSPID_12543,2020-04-08,TJX,"Shares of several apparel companies are trading higher amid positive market sentiment on speculation that coronavirus cases in several hotspots could soon level off, which could mean a sooner rebound in consumer demand and supply chain stability."
FNSPID_12544,2020-04-07,TJX,TJX Companies To Extend Store Closures; Implements Temporary Furloughs After Apr. 11 For Majority Of Store And Distribution Center Associates
FNSPID_12545,2020-04-07,TJX,Tuesday's Market Minute: Covid-19 Fuels Demise Of The U.S. Mall
FNSPID_12546,2020-04-06,TJX,Is The Coronavirus An 'Existential Threat' For Retailers?
FNSPID_12547,2020-04-03,TJX,"Shares of several retail apparel companies are trading lower amid market weakness. The sector has been hurt by store closings, lower consumer spending outlook and disruption in China over the course of the coronavirus pandemic."
FNSPID_12548,2020-04-02,TJX,Shares of several retail and apparel companies are trading lower. The sector has been hurt by store closings as well as negative economic conditions amid the coronavirus pandemic.
FNSPID_12549,2020-04-01,TJX,Shares of several retail companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic.
FNSPID_12550,2020-03-31,TJX,"Nomura Maintains Buy on TJX Companies, Lowers Price Target to $56"
FNSPID_12551,2020-03-30,TJX,"Morgan Stanley Maintains Overweight on TJX Companies, Lowers Price Target to $60"
FNSPID_12552,2020-03-30,TJX,"Benzinga's Top Upgrades, Downgrades For March 30, 2020"
FNSPID_12553,2020-03-30,TJX,"Wells Fargo Upgrades TJX Companies to Overweight, Announces $65 Price Target"
FNSPID_12554,2020-03-30,TJX,"Credit Suisse Upgrades TJX Companies to Outperform, Announces $66 Price Target"
FNSPID_12555,2020-03-26,TJX,"TJX Companies are trading higher after the Senate passage of a $2 trillion economic stimulus package, which has lifted stocks across sectors."
FNSPID_12556,2020-03-25,TJX,"RBC Capital Upgrades TJX Companies to Outperform, Lowers Price Target to $45"
FNSPID_12557,2020-03-24,TJX,"Shares of several retail companies are trading higher amid market strength on hopes of a US economic stimulus package agreement. The sector has been hurt recently by global economic weakness, supply chain disruption and retail store closings."
FNSPID_12558,2020-03-24,TJX,10 Biggest Price Target Changes For Tuesday
FNSPID_12559,2020-03-24,TJX,"Citigroup Maintains Buy on TJX Companies, Lowers Price Target to $57"
FNSPID_12560,2020-03-23,TJX,Shares of several retail companies are trading lower amid market weakness. The global coronavirus spread has led to several store closings as well as supply chain disruption in many sectors.
FNSPID_12561,2020-03-23,TJX,Stocks That Hit 52-Week Lows On Monday
FNSPID_12562,2020-03-19,TJX,92 Stocks Moving In Thursday's Mid-Day Session
FNSPID_12563,2020-03-19,TJX,"TJX Highlights 5 Actions To Further Strengthen Financial Position: Draw Down $1B From Credit Facilities, Suspend Buyback, Evaluating Dividend Program"
FNSPID_12564,2020-03-19,TJX,"TJX To Close All Stores In US, Canada, Europe, Australia For 2 Weeks"
FNSPID_12565,2020-03-19,TJX,"Shares of several retail companies are trading higher, rebounding from earlier weakness. Markets have been volatile amid the coronavirus outbreak which caused many retail stores to close down."
FNSPID_12566,2020-03-19,TJX,"Nomura Maintains Buy on TJX Companies, Lowers Price Target to $58"
FNSPID_12567,2020-03-18,TJX,Shares of several retail companies are trading lower on coronavirus fears as several retailers have temporarily closed down their stores to limit the spread.
FNSPID_12568,2020-03-17,TJX,"Shares of several consumer goods and consumer staples companies are trading higher as markets rebound from Market's crash. Additionally, investors speculate the coronavirus outbreak may lead to bulk spending on several staples."
FNSPID_12569,2020-03-16,TJX,"Wells Fargo Maintains Equal-Weight on TJX Companies, Lowers Price Target to $61"
FNSPID_12570,2020-03-16,TJX,"Shares of several retail companies are trading lower on coronavirus fears as Nike, Under Armour and other retailers close stores to help combat the spread of the virus."
FNSPID_12571,2020-03-12,TJX,Stocks That Hit 52-Week Lows On Thursday
FNSPID_12572,2020-03-12,TJX,Shares of several consumer defensive and consumer cyclical companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.
FNSPID_12573,2020-03-11,TJX,Shares of several retail companies are trading lower as the global coronavirus spread continues to cause equities across sectors to sell-off amid worsened economic outlook. NOTE: The retail sector also has high China exposure.
FNSPID_12574,2020-03-09,TJX,Shares of several consumer goods companies are trading lower amid a selloff in US equities. The global coronavirus outbreak has hampered economic activity and negatively impacted multiple industries.
FNSPID_12575,2020-03-06,TJX,Shares of several retail companies are trading lower. Movement appears market related as markets continue to dip amid the global coronavirus outbreak.
FNSPID_12576,2020-03-05,TJX,Shares of several retail companies are trading lower. Weakness appears market related as equities across sectors continue to sell off amid coronavirus concerns.
FNSPID_12577,2020-03-03,TJX,Retail Snapshot – Can This Week Make a Difference?
FNSPID_12578,2020-02-27,TJX,"Credit Suisse Maintains Neutral on TJX Companies, Raises Price Target to $66"
FNSPID_12579,2020-02-27,TJX,"Deutsche Bank Maintains Buy on TJX Companies, Raises Price Target to $73"
FNSPID_12580,2020-02-27,TJX,Shares of several retail companies are trading lower as growing coronavirus fears hamper economic outlook.
FNSPID_12581,2020-02-27,TJX,95 Biggest Movers From Yesterday
FNSPID_12582,2020-02-26,TJX,"CFRA Upgrades TJX Companies to Strong Buy, Raises Price Target to $76"
FNSPID_12583,2020-02-26,TJX,75 Stocks Moving In Wednesday's Mid-Day Session
FNSPID_12584,2020-02-26,TJX,Stocks That Hit 52-Week Highs On Wednesday
FNSPID_12585,2020-02-26,TJX,TJX Companies Reports Q4 Earnings Beat
FNSPID_12586,2020-02-26,TJX,TJX Companies shares are trading higher after the company reported better-than-expected Q4 EPS and sales results. The company also announced that it would increase its quarterly dividend by 13% and a $1.75B-$2.25B buyback.
FNSPID_12587,2020-02-26,TJX,"TJX Says Will Raise Its Qtr. Dividend By 13%, Buyback $1.75B-$2.25B"
FNSPID_12588,2020-02-26,TJX,TJX Sees Q1 EPS $0.59-$0.60 vs $0.61 Estimate
FNSPID_12589,2020-02-26,TJX,TJX Sees FY21 EPS $2.77-$2.83 vs $2.87 Estimate
FNSPID_12590,2020-02-26,TJX,"TJX Companies Q4 EPS $0.81 Beats $0.77 Estimate, Sales $12.2B Beat $11.83B Estimate, Comps Up 6% Year Over Year"
FNSPID_12591,2020-02-26,TJX,"10 Stocks To Watch For February 26, 2020"
FNSPID_12592,2020-02-26,TJX,"Earnings Scheduled For February 26, 2020"
FNSPID_12593,2020-02-25,TJX,A Preview Of TJX Companies Q4 Earnings
FNSPID_12594,2020-02-24,TJX,"Deutsche Bank Maintains Buy on TJX Companies, Raises Price Target to $69"
FNSPID_12595,2020-02-20,TJX,Stocks That Hit 52-Week Highs On Thursday
FNSPID_12596,2020-02-20,TJX,8 Retail Stocks To Put In Your Cart
FNSPID_12597,2020-02-20,TJX,"Morgan Stanley Maintains Overweight on TJX Companies, Raises Price Target to $72"
FNSPID_12598,2020-02-14,TJX,Stocks That Hit 52-Week Highs On Friday
FNSPID_12599,2020-02-13,TJX,"Judging By These Leveraged Funds, Consumers Are Still In The Economic Driver Seat"
FNSPID_12600,2020-02-12,TJX,Stocks That Hit 52-Week Highs On Wednesday
FNSPID_12601,2020-02-04,TJX,"BMO Capital Initiates Coverage On TJX Companies with Outperform Rating, Announces $70 Price Target"
FNSPID_12602,2020-02-03,TJX,"Shares of several apparel retail and manufacturing companies are trading higher, rebounding from last week's selloff. Retail stocks sold off amid coronavirus fears in China, as the sector has heavy exposure to China and is sensitive to volatility in the country."
FNSPID_12603,2020-01-29,TJX,"Benzinga's Top Upgrades, Downgrades For January 29, 2020"
FNSPID_12604,2020-01-29,TJX,Gordon Haskett Initiates Coverage On TJX Companies with Hold Rating
FNSPID_12605,2020-01-10,TJX,Stocks That Hit 52-Week Highs On Friday
FNSPID_12606,2020-01-09,TJX,Stocks That Hit 52-Week Highs On Thursday
FNSPID_12607,2020-01-09,TJX,TJX Companies Option Alert: Feb 21 $65 Calls Sweep (18) near the Ask: 520 @ $0.7 vs 160 OI; Earnings 2/26 Before Open [est] Ref=$62.55
FNSPID_12608,2019-12-09,TJX,10 Biggest Price Target Changes For Monday
FNSPID_12609,2019-12-09,TJX,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71"
FNSPID_12610,2019-12-05,TJX,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69"
FNSPID_12611,2019-11-22,TJX,The Earnings Game Is Not Over For Gap
FNSPID_12612,2019-11-21,TJX,Macy's Reports Same-Store Sales Decline And Data Breach
FNSPID_12613,2019-11-21,TJX,"Despite Tariff Fears, Market Shows Signs Of Resilience As Retail Earnings Continue"
FNSPID_12614,2019-11-20,TJX,'Their Model Continues To Thrive': TJX Analysts React To Q3 Earnings Beat
FNSPID_12615,2019-11-20,TJX,TJX Companies shares are trading lower amid mixed earnings from other companies in the retail space.
FNSPID_12616,2019-11-20,TJX,"Today's Pickup: Hyperloop Route Between Chicago To Pittsburgh Can Create 900,000 Jobs Over A 25-Year Period"
FNSPID_12617,2019-11-20,TJX,"DA Davidson Maintains Buy on TJX Companies, Raises Price Target to $70"
FNSPID_12618,2019-11-20,TJX,UPDATE: Wells Fargo Also Believes 'with their bottom-line growth rates accelerating combined with improving visibility around costs we don't see any real reason to fight the TJX story outside of valuation.'
FNSPID_12619,2019-11-20,TJX,"UPDATE: Wells Fargo Maintains Market Perform On TJX Companies, Raises Price Target To $60 As Firm Believes 'structural tailwinds to the industry should continue through holiday.'"
FNSPID_12620,2019-11-20,TJX,UPDATE: Nomura Also Believes 'share gains will continue beyond TJX's core domestic markets which may signal that its proven playbook is gaining traction overseas after several years of proving dilutive to margins.'
FNSPID_12621,2019-11-20,TJX,"UPDATE: Nomura Maintains Buy on TJX Companies, Raises Price Target to $66 As Firm Believes Co. 'is well positioned to take capitalize on the growing surplus of quality inventory at the expense of department stores.'"
FNSPID_12622,2019-11-20,TJX,TJX Beats Expectations With Third Quarter Results
FNSPID_12623,2019-11-20,TJX,"Wells Fargo Maintains Market Perform On TJX Companies, Raises Price Target To $60"
FNSPID_12624,2019-11-20,TJX,"Citi Maintains Buy on TJX Companies, Raises Price Target to $70"
FNSPID_12625,2019-11-20,TJX,"Nomura Maintains Buy on TJX Companies, Raises Price Target to $66"
FNSPID_12626,2019-11-19,TJX,From TJX Q3 Earnings Conference Call: Sees Q4 Sales $11.7B-$11.8B vs $11.77B Estimate
FNSPID_12627,2019-11-19,TJX,From TJX Q3 Earnings Conference Call: Q4 Guidance Includes Negative Impact From Tariffs
FNSPID_12628,2019-11-19,TJX,TJX Shares Quiet Despite Comment On Q3 Earnings Conference Call Mgmt Has Started To See Some Pressure On Margins Directly Sourced From China
FNSPID_12629,2019-11-19,TJX,TJX Companies Trades Higher On Q3 Earnings Beat
FNSPID_12630,2019-11-19,TJX,Stocks That Hit 52-Week Highs On Tuesday
FNSPID_12631,2019-11-19,TJX,"Despite Back-And-Forth Trade News, Market Continues To Grind Higher"
FNSPID_12632,2019-11-19,TJX,TJX Companies shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued FY20 EPS above analyst estimates.
FNSPID_12633,2019-11-19,TJX,"Benzinga Pro's Top 5 Stocks To Watch For Tues., Nov. 19, 2019: LOW, I, XRT, SAEX, ROKU"
FNSPID_12634,2019-11-19,TJX,"The TJX Companies Sees Q4 EPS $0.74-$0.76 vs $0.77 Est., Sees FY20 EPS $2.61-$2.63 vs $2.61 Est."
FNSPID_12635,2019-11-19,TJX,"TJX Companies Q3 EPS $0.68 Beats $0.66 Estimate, Sales $10.5B Beat $10.32B Estimate"
FNSPID_12636,2019-11-19,TJX,"10 Stocks To Watch For November 19, 2019"
FNSPID_12637,2019-11-19,TJX,"Earnings Scheduled For November 19, 2019"
FNSPID_12638,2019-11-18,TJX,Q3 Earnings Outlook For TJX Companies
FNSPID_12639,2019-11-15,TJX,"Wedbush Maintains Neutral on TJX Companies, Raises Price Target to $60"
FNSPID_12640,2019-11-13,TJX,"Barclays Initiates Coverage On TJX Companies with Overweight Rating, Announces $66 Price Target"
FNSPID_12641,2019-11-11,TJX,"Benzinga's Top Upgrades, Downgrades For November 11, 2019"
FNSPID_12642,2019-11-11,TJX,"RBC Capital Initiates Coverage On TJX Companies with Sector Perform Rating, Announces $60 Price Target"
FNSPID_12643,2019-11-08,TJX,"Nomura Initiates Coverage On TJX Companies with Buy Rating, Announces $65 Price Target"
FNSPID_12644,2019-11-05,TJX,"TJX To Report Q3 Earnings On Tues., Nov. 19, 2019 Before Market Open"
FNSPID_12645,2019-10-18,TJX,Stocks That Hit 52-Week Highs On Friday
FNSPID_12646,2019-10-17,TJX,Stocks That Hit 52-Week Highs On Thursday
FNSPID_12647,2019-10-11,TJX,Shares of several retail companies are trading higher in sympathy with the overall market after President Trump made positive remarks on US-China trade talks. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.
FNSPID_12648,2019-10-11,TJX,Stocks That Hit 52-Week Highs On Friday
FNSPID_12649,2019-09-17,TJX,"Benzinga's Top Upgrades, Downgrades For September 17, 2019"
FNSPID_12650,2019-09-17,TJX,"UBS Upgrades TJX Companies to Neutral, Raises Price Target to $58"
FNSPID_12651,2019-09-12,TJX,Stocks That Hit 52-Week Highs On Thursday
FNSPID_12652,2019-09-07,TJX,Glass House Group Appoints New CIO And CMO
FNSPID_12653,2019-09-05,TJX,Shares of several retail companies are trading higher with the broader stock market after the Chinese Minister of Commerce said the leaders of the U.S. and China are set to meet in Washington in early October.
FNSPID_12654,2019-09-03,TJX,Shares of several apparel stores and retail companies are trading lower as the previously announced 15% tariff on $112 billion worth of Chinese goods took effect on Sunday. Retail companies are heavily impacted as many of the products come from China.
FNSPID_12655,2019-08-27,TJX,Survey: Americans Aren't Financially Prepared For A Recession
FNSPID_12656,2019-08-23,TJX,Shares of several retail companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods. Trump announced he will respond to China's tariffs this afternoon.
FNSPID_12657,2019-08-22,TJX,Shares of several retail companies are trading higher after many retailers reported positive earnings throughout the week.
FNSPID_12658,2019-08-21,TJX,The Street Mostly Agrees: TJX Stock Is A Bargain
FNSPID_12659,2019-08-21,TJX,Shares of several retail companies are trading higher in sympathy with Target after the company reported better-than-expected Q2 EPS and sales and raised FY19 guidance.
FNSPID_12660,2019-08-20,TJX,TJX Companies are trading lower after the company reported worse-than-expected Q2 sales results. The company also issued Q3 EPS and FY20 EPS guidance below analyst estimates.
FNSPID_12661,2019-08-20,TJX,TJX Companies Reports Mixed Q2 Earnings
FNSPID_12662,2019-08-20,TJX,"TJX Companies Sees Q3 EPS $0.63-$0.65 vs $0.68 Est., Sees FY20 EPS $2.56-$2.61 vs $2.62 Est."
FNSPID_12663,2019-08-20,TJX,"TJX Companies Q2 EPS $0.62, Inline, Sales $9.782B Miss $9.9B Estimate"
FNSPID_12664,2019-08-20,TJX,"8 Stocks To Watch For August 20, 2019"
FNSPID_12665,2019-08-20,TJX,"Earnings Scheduled For August 20, 2019"
FNSPID_12666,2019-08-19,TJX,"Busy Week Ahead With Fed Symposium And Retail Earnings Marching On With Target, Kohl's"
FNSPID_12667,2019-08-16,TJX,Shares of several large-cap companies are trading higher with the broader market on renewed optimism surrounding US-China trade talks after Donald Trump announced earlier in the week that he would delay additional tariffs on Chinese goods until December.
FNSPID_12668,2019-08-16,TJX,"Benzinga's Top Upgrades, Downgrades For August 16, 2019"
FNSPID_12669,2019-08-16,TJX,TJX Companies shares are trading higher after Loop Capital upgraded the stock from Hold to Buy and raised its price target from $50 to $60 per share.
FNSPID_12670,2019-08-16,TJX,10 Biggest Price Target Changes For Friday
FNSPID_12671,2019-08-16,TJX,"Loop Capital Upgrades TJX Companies to Buy, Raises Price Target to $60"
FNSPID_12672,2019-08-15,TJX,"Shares of several retail companies are trading lower on continued weakness after Macy's on Wednesday cut guidance. Retailers have also been volatile on US-China trade tensions, as the sector is heavily exposed to China."
FNSPID_12673,2019-08-15,TJX,Cramer On Macy's: Consumers Are Spending Their Money Elsewhere
FNSPID_12674,2019-08-14,TJX,"About Face: Stock Market Sentiment Reverses As Yield Curve Inverts, Data Disappoint"
FNSPID_12675,2019-08-14,TJX,Shares of retail companies are trading lower after Macy's reported weak Q2 results and cut FY19 guidance.
FNSPID_12676,2019-08-13,TJX,"Shares of several retail companies are trading higher with the overall market after the U.S. Trade Representative reported that some tariffs will be delayed to Dec 15 on some products including cell phones, monitors, and laptops."
FNSPID_12677,2019-08-13,TJX,Shares of several large-cap companies are trading higher in sympathy with the overall market after the U.S. announced it is excluding and delaying the additional 10% tariff on certain products.
FNSPID_12678,2019-08-13,TJX,Why The Set Up Ahead Of Retail's Q2 Earnings Season Is 'Poor'
FNSPID_12679,2019-08-05,TJX,"Shares of US retail companies are trading lower after Trump announced additional tariffs on Chinese goods, exacerbating trade tensions. NOTE: Retail is one of the more-exposed sectors to trade tensions as the majority of apparel and retail products are made in China."
FNSPID_12680,2019-08-01,TJX,Shares of many companies in the retail sector are trading lower after Trump announced additional tariffs on Chinese goods. NOTE: Retail is one of the more-exposed sectors to trade tensions as the majority of apparel is made in China.
FNSPID_12681,2019-07-08,TJX,It's Homebuying Season: What To Expect In 2019
FNSPID_12682,2019-07-08,TJX,"Wedbush Favors Off-Price Retail, Says Nordstrom's Search Interest 'Took A Nose Dive'"
FNSPID_12683,2019-06-25,TJX,UPDATE: Nomura On TJX Companies Says Sees 'a structural share taker well positioned to capitalize on competitor weakness domestically & abroad'
FNSPID_12684,2019-06-25,TJX,8 Biggest Price Target Changes For Tuesday
FNSPID_12685,2019-06-25,TJX,"Nomura Maintains Buy on TJX Companies, Raises Price Target to $60"
FNSPID_12686,2019-06-04,TJX,Cowen: TJX Companies' Value Proposition Improves If Chinese Tariffs Hit Retailers
FNSPID_12687,2019-06-04,TJX,Shares of several retail companies are trading higher amid eased trade tensions after China's Commerce Ministry stated they are open to dialogue to resolve trade tensions; Mexico trade concerns also eased after Mexican officials said they could find commo
FNSPID_12688,2019-05-29,TJX,Najarian Brothers See Unusual Options Activity In TJX And VanEck Vectors Oil Services ETF
FNSPID_12689,2019-05-29,TJX,TJX Companies Option Alert: Jun 21 $50 Calls Sweep (34) near the Ask: 1500 @ $0.95 vs 165 OI; Ref=$49.33
FNSPID_12690,2019-05-22,TJX,"Credit Suisse Maintains Neutral on TJX Companies, Inc. (The) Common Stock, Raises Price Target to $56"
FNSPID_12691,2019-05-22,TJX,TJX Companies shares trading lower following a Q1 beat but Q2 and FY20 EPS guidance which came in toward the low end of the analyst range.
FNSPID_12692,2019-05-22,TJX,"Nomura Maintains Buy on TJX Companies, Inc. (The) Common Stock, Raises Price Target to $57"
FNSPID_12693,2019-05-21,TJX,Mid-Afternoon Market Update: Dycom Industries Rises On Upbeat Q1 Results; BioCryst Pharmaceuticals Shares Plummet
FNSPID_12694,2019-05-21,TJX,Mid-Day Market Update: CIRCOR Jumps Following $45/Share Bid From Crane; Ocular Therapeutix Shares Slide
FNSPID_12695,2019-05-21,TJX,TJX Companies Inc Expects Q2 Sales In The Range Of $9.8B-$9.9B
FNSPID_12696,2019-05-21,TJX,Mid-Morning Market Update: Markets Open Higher; TJX Earnings Top Estimates
FNSPID_12697,2019-05-21,TJX,TJX Reports Q1 Earnings Beat
FNSPID_12698,2019-05-21,TJX,TJX Q1 Comps Up 5%
FNSPID_12699,2019-05-21,TJX,TJX Sees Q2 EPS $0.61-$0.62 vs $0.62 Estimate; FY20 EPS $2.56-$2.61 vs $2.61 Est.
FNSPID_12700,2019-05-21,TJX,"TJX Companies Q1 EPS $0.57 Beats $0.55 Estimate, Sales $9.278B Beat $9.21B Estimate"
FNSPID_12701,2019-05-21,TJX,"10 Stocks To Watch For May 21, 2019"
FNSPID_12702,2019-05-21,TJX,"Earnings Scheduled For May 21, 2019"
FNSPID_12703,2019-05-20,TJX,Q1 Earnings Outlook For TJX Companies
FNSPID_12704,2019-05-20,TJX,"Intel, Other Chipmakers, Under Pressure Amid Huawei Fallout"
FNSPID_12705,2019-05-14,TJX,"Benzinga's Top Upgrades, Downgrades For May 14, 2019"
FNSPID_12706,2019-05-14,TJX,"Baird Initiates Coverage On TJX Companies, Inc. (The) Common Stock with Outperform Rating, Announces $63 Price Target"
FNSPID_12707,2019-04-27,TJX,Ford Calls Lead Option Gainers on Friday
FNSPID_12708,2019-04-23,TJX,A Matter Of WANT Over NEED
FNSPID_12709,2019-04-23,TJX,5 Money-Saving Hacks To Increase Your Home Value
FNSPID_12710,2019-04-20,TJX,"Bulls And Bears Of The Week: Abbott Labs, Chevron, CVS, United And More"
FNSPID_12711,2019-04-17,TJX,A Few Key Takeaways From Cowen's Off-Price Retail Store Visits
FNSPID_12712,2019-04-15,TJX,Agree Realty's Momentum Continues 25 Years After IPO
FNSPID_12713,2019-04-02,TJX,The TJX Companies Increases Quarterly Dividend From $0.195/Share To $0.23/Share
FNSPID_12714,2019-02-28,TJX,"Credit Suisse Maintains Neutral on TJX Companies, Raises Price Target to $55"
FNSPID_12715,2019-02-28,TJX,"Morgan Stanley Maintains Overweight on TJX Companies, Raises Price Target to $58"
FNSPID_12716,2019-02-28,TJX,"MKM Partners Maintains Buy on TJX Companies, Raises Price Target to $61"
FNSPID_12717,2019-02-27,TJX,Takeaways From This Week's Surprising Retail Earnings
FNSPID_12718,2019-02-27,TJX,"Even After Earnings Beat, Analysts Aren't Buying Macy's"
FNSPID_12719,2019-02-27,TJX,"TJX Companies On Conference Call Says We Have Freight Mitigation Strategies, Which We Believe Are Going To Start Benefiting Us Next Year"
FNSPID_12720,2019-02-27,TJX,TJX Companies shares are trading higher despite mixed Q4 results and downbeat guidance. The company announced a $1.5 billion buyback and raised its quarterly dividend from $0.195 to 0.23 per share.
FNSPID_12721,2019-02-27,TJX,TJX Adds $1.5B To Buyback
FNSPID_12722,2019-02-27,TJX,TJX Raises Qtr. Dividend From $0.195 To $0.23/Share
FNSPID_12723,2019-02-27,TJX,The TJX Companies Sees Q1 EPS $0.53-$0.54 vs $0.58 Est. FY20 EPS $2.55-$2.60 vs $2.60 Est.
FNSPID_12724,2019-02-27,TJX,"TJX Companies Q4 Adj. EPS $0.59 Misses $0.68 Estimate, Sales $11.1B Beat $11.01B Estimate"
FNSPID_12725,2019-02-27,TJX,"11 Stocks To Watch For February 27, 2019"
FNSPID_12726,2019-02-27,TJX,"Earnings Scheduled For February 27, 2019"
FNSPID_12727,2019-02-26,TJX,TJX Companies Q4 Earnings Preview
FNSPID_12728,2019-02-24,TJX,Q4 Retail Earnings Season: A Cheat Sheet
FNSPID_12729,2019-02-21,TJX,Is There Life After Bankruptcy For Payless?
FNSPID_12730,2019-02-17,TJX,What Traders Need To Know About The US Consumer In 2019
FNSPID_12731,2019-01-17,TJX,"Jim Cramer Weighs In On Twitter, Deutsche Bank And More"
FNSPID_12732,2018-11-29,TJX,"Argus Upgrades TJX Companies to Buy, Announces $55 Price Target"
FNSPID_12733,2018-11-21,TJX,8 Biggest Price Target Changes For Wednesday
FNSPID_12734,2018-11-21,TJX,"Stock, Oil Markets Bouncing Ahead of Thanksgiving Holiday"
FNSPID_12735,2018-11-21,TJX,"Citigroup Maintains Buy on TJX Companies, Lowers Price Target to $58"
FNSPID_12736,2018-11-21,TJX,"Credit Suisse Maintains Neutral on TJX Companies, Lowers Price Target to $50"
FNSPID_12737,2018-11-21,TJX,"Nomura Maintains Buy on TJX Companies, Lowers Price Target to $55"
FNSPID_12738,2018-11-20,TJX,From TJX Q3 Earnings Conference Call: Sees Comps At Int'l. Segment Up 2% On Sales Of $5.2B
FNSPID_12739,2018-11-20,TJX,From TJX Companies Conference Call; Co. Says Believes It Is Very Strongly Positioned As A Destination For Gifts This Holiday Season; Says Has Expanded Category Offerings And Is Bringing More Brands To US And UK E-Commerce Sites This Holiday Season
FNSPID_12740,2018-11-20,TJX,TJX Sees Q4 Adj. EPS $0.56-$0.57; FY19 Adj. EPS $2.08-$2.09
FNSPID_12741,2018-11-20,TJX,"TJX Companies, Inc. (The) Q3 EPS $0.63 Beats $0.61 Estimate, Sales $9.8B Beat $9.5B Estimate"
FNSPID_12742,2018-11-20,TJX,"Earnings Scheduled For November 20, 2018"
