article_id,date,ticker,article_title,price_t,price_t1,pct_change,label
FNSPID_10014,2020-05-14,PBR,"B of A Securities Downgrades Petrobras Brasileiro to Neutral, Lowers Price Target of $7.5",1.8,1.82,0.9933,neutral
FNSPID_10015,2020-05-13,PBR,"Shares of several energy companies are trading lower. Despite EIA reporting a draw in crude inventories, OPEC cut its 2020 oil demand forecast by 2.2 million barrels per day.",1.82,1.8,-1.3072,down
FNSPID_10016,2020-05-08,PBR,Shares of several energy companies are trading higher after US unemployment figures came in below consensus estimates. Equities have been strong this week amid a rebound in oil prices and some US states easing lockdown restrictions.,2.04,1.95,-4.3732,down
FNSPID_10017,2020-05-07,PBR,"Petrobras Has Postponed Sale Of Its Stake In Marlim Oilfield Cluster, Cites Coronavirus",1.88,2.04,8.3729,up
FNSPID_10018,2020-05-05,PBR,"Shares of several energy companies are trading higher as oil prices continue to rebound on hopes of output cuts as well as some US states reopening their economies, which could lift demand.",2.0,1.88,-5.9436,down
FNSPID_10019,2020-05-04,PBR,Petrobras Had Record Crude Exports In April As Demand From China Recovered,1.95,2.0,2.9052,up
FNSPID_10020,2020-05-01,PBR,Shares of several oil and gas companies are trading lower on market weakness as investor uncertainty grows following quarterly earnings results from multiple companies.,1.96,1.95,-0.4566,neutral
FNSPID_10021,2020-04-29,PBR,Shares of several oil companies are trading higher as oil prices gain after EIA reported a smaller-than-expected build in crude inventories. Positive sentiment also potentially being driven by some US states reopening and positive trial data from Gilead's coronavirus treatment candidate.,2.13,2.06,-3.2213,down
FNSPID_10022,2020-04-28,PBR,Shares of several energy companies are trading higher for the session as some US states ease lockdown restrictions and as investors weigh quarterly earnings from blue chip companies.,1.95,2.13,8.8415,up
FNSPID_10023,2020-04-28,PBR,16 Energy Stocks Moving In Tuesday's Pre-Market Session,1.95,2.13,8.8415,up
FNSPID_10024,2020-04-22,PBR,Shares of several energy companies are trading higher as oil prices potentially stabilize following recent crash.,1.89,1.88,-0.4732,neutral
FNSPID_10025,2020-04-21,PBR,Shares of several energy companies are trading lower as oil prices collapse amid high supply. The coronavirus pandemic has led to a sharp decline in oil demand.,1.8,1.89,4.7934,up
FNSPID_10026,2020-04-20,PBR,"Shares of several oil stocks are trading lower after the price of oil fell significantly as storage for the commodity runs out and global demand remains depressed. UPDATE: Shares of several names in the space have reversed, sector now mixed.",1.87,1.8,-3.5088,down
FNSPID_10027,2020-04-17,PBR,"B of A Securities Reiterates Buy on Petrobras Brasileiro, Lowers Price Target to $10",1.92,1.87,-2.7906,down
FNSPID_10028,2020-04-16,PBR,Shares of several energy companies are trading lower after OPEC further cut global oil demand forecasts.,1.83,1.92,5.0488,up
FNSPID_10029,2020-04-15,PBR,Shares of several oil stocks are trading lower amid a decline in the price of oil after the International Energy Agency said demand for the commodity is expected to reach a 25-year low.,1.88,1.83,-2.8481,down
FNSPID_10030,2020-04-08,PBR,Shares of several energy companies are trading higher amid hopes of output cuts by major oil producers Russia and Saudi Arabia to support prices.,2.03,2.0,-1.3216,down
FNSPID_10031,2020-04-07,PBR,"Shares of several energy companies are trading higher amid hopes of production cuts by key producers to sustain prices, as well as positive economic sentiment on a potential leveling off of coronavirus cases in some regions.",1.88,2.03,7.7532,up
FNSPID_10032,2020-04-06,PBR,Shares of several energy companies are trading higher amid anticipated progress on Saudi-Russian supply cut talks. UPDATE: Sector is now mixed.,1.83,1.88,2.9316,up
FNSPID_10033,2020-04-03,PBR,Shares of several oil and gas companies are trading higher on expectations of an oil output cut by major producers. OPEC countries have scheduled an urgent meeting next week to try and resolve their oil cut dispute.,1.71,1.83,6.5973,up
FNSPID_10034,2020-04-02,PBR,Shares of several oil and gas companies are trading higher after President Trump said he expects Russia and Saudi Arabia to announce a 10 million barrel supply cut.,1.73,1.71,-0.8606,neutral
FNSPID_10035,2020-04-02,PBR,Shares of several oil and gas companies are trading higher after President Trump said he expects Russia and Saudi Arabia to end their oil price war within a few days.,1.73,1.71,-0.8606,neutral
FNSPID_10036,2020-04-01,PBR,"Shares of several oil and energy companies are trading lower as oil prices continue to be pressured by oversupply as a result of output from Saudi Arabia and Russia, as well as weakening demand due to coronavirus disruption on the economy.",1.61,1.73,7.3937,up
FNSPID_10037,2020-03-31,PBR,Shares of several oil and energy companies are trading higher after US President Trump and Russian President Putin agreed to talks with the aim of stabilizing energy markets. Oil has been hurt this year by lower demand as well as a price conflict between Russia and Saudi Arabia.,1.64,1.61,-1.6363,down
FNSPID_10038,2020-03-30,PBR,Shares of several oil and gas stocks are trading lower following a significant decline in the price of oil due to increased speculation oil demand will fall as a result of coronavirus.,1.55,1.64,5.364,up
FNSPID_10039,2020-03-27,PBR,"Shares of several oil companies are trading lower, selling off from Thursday's strength. While US stimulus legislation has boosted economic optimism, demand concerns still exist amid the coronavirus outbreak.",1.55,1.55,0.578,neutral
FNSPID_10040,2020-03-24,PBR,Hearing Petrobras Confirms Will Cut Gas Price By 15%,1.62,1.73,6.814,up
FNSPID_10041,2020-03-24,PBR,Shares of several oil companies are trading higher as oil prices rise on hopes of a US economic stimulus agreement. Oil prices have recently been negatively impacted by global economic disruption and OPEC disagreements.,1.62,1.73,6.814,up
FNSPID_10042,2020-03-20,PBR,Shares of several oil companies are trading higher after US President Trump suggested he could intervene in the price war between Russia and Saudi Arabia as well as on news of US plans to purchase crude oil for an emergency stockpile.,1.44,1.33,-8.0412,down
FNSPID_10043,2020-03-20,PBR,Petrobras To Draw $8B Revolving Credit Credit Lines,1.44,1.33,-8.0412,down
FNSPID_10044,2020-03-16,PBR,"Petrobras, Total Agree To Sell Up To 65% Stake In Pelotas E&P Assets",1.56,1.61,2.8572,up
FNSPID_10045,2020-03-13,PBR,"Shares of several oil companies are trading higher, rebound following Thursday's crash. Oil prices have been negatively impacted by the decrease in travel demand amid the coronavirus outbreak as well as a recent Saudi Arabian supply boost.",1.96,1.56,-20.2128,down
FNSPID_10046,2020-03-13,PBR,Shares of several oil companies are trading higher as oil prices rebound following Thursday's selloff. The oil sector has been highly impacted by the coronavirus due to its Middle East exposure and sensitivity to economic conditions.,1.96,1.56,-20.2128,down
FNSPID_10047,2020-03-12,PBR,Stocks That Hit 52-Week Lows On Thursday,1.62,1.96,20.734,up
FNSPID_10048,2020-03-12,PBR,Shares of several oil companies are trading lower as oil prices fall after Trump announced travel restrictions in an attempt to halt the spread of the coronavirus. Oil has also been hit by Saudi Arabia's recent actions to raise oil production capacity.,1.62,1.96,20.734,up
FNSPID_10049,2020-03-12,PBR,11 Energy Stocks Moving In Thursday's Pre-Market Session,1.62,1.96,20.734,up
FNSPID_10050,2020-03-11,PBR,Shares of several oil companies are trading lower as oil prices fall after Saudi Arabia directed producer Saudi Aramco to raise its production capacity.,2.04,1.62,-20.438,down
FNSPID_10051,2020-03-10,PBR,"Shares of several oil companies are trading higher as oil prices rebound following Monday's selloff. The US late Monday said it may take certain steps to improve the US economy amid the virus outbreak, which has potentially helped lift markets as well.",2.38,2.04,-14.4819,down
FNSPID_10052,2020-03-09,PBR,52 Energy Stocks Moving In Monday's Pre-Market Session,2.16,2.38,10.3306,up
FNSPID_10053,2020-03-09,PBR,Shares of several oil and gas companies are trading lower amid a steep decline in the price of oil after OPEC members failed to reach a production agreement and Saudi Arabia pledged to cut its oil prices and increase supply.,2.16,2.38,10.3306,up
FNSPID_10054,2020-03-06,PBR,Stocks That Hit 52-Week Lows On Friday,3.13,2.16,-30.9886,down
FNSPID_10055,2020-03-06,PBR,Shares of several oil companies are trading lower following reports indicating Russia will not agree to further oil output cuts by OPEC and allies. The production cuts have been proposed in order to sustain oil prices amid the coronavirus outbreak.,3.13,2.16,-30.9886,down
FNSPID_10056,2020-03-06,PBR,20 Energy Stocks Moving In Friday's Pre-Market Session,3.13,2.16,-30.9886,down
FNSPID_10057,2020-03-05,PBR,Shares of several oil companies are trading lower as the coronavirus outbreak continues to pressure oil prices.,3.5,3.13,-10.3918,down
FNSPID_10058,2020-03-04,PBR,"Shares of several oil companies are trading higher amid expectations of production cuts by major producers to sustain prices. Additionally, US Super Tuesday results showed Joe Biden becoming the Democratic frontrunner. Biden's policies have been seen as more favorable for economic growth and less harmful to the energy sector.",3.67,3.5,-4.7851,down
FNSPID_10059,2020-02-28,PBR,Stocks That Hit 52-Week Lows On Friday,3.6,3.72,3.2231,up
FNSPID_10060,2020-02-28,PBR,Shares of several oil & gas companies are trading lower as the global coronavirus spread continues to cause equities across sectors to sell off amid worsened economic outlook.,3.6,3.72,3.2231,up
FNSPID_10061,2020-02-27,PBR,Stocks That Hit 52-Week Lows On Thursday,3.6,3.6,0.1656,neutral
FNSPID_10062,2020-02-27,PBR,Shares of several oil and gas companies are trading lower as growing coronavirus fears continued to hamper oil demand outlook.,3.6,3.6,0.1656,neutral
FNSPID_10063,2020-02-24,PBR,Shares of several oil stocks are trading lower after the price of crude oil fell ~4% due to demand concerns related to the spread of Coronavirus.,3.89,3.82,-1.9878,down
FNSPID_10064,2020-02-21,PBR,Judge On Brazil's Highest Labor Court Says That Unions And Petrobras Have Come To Agreement Ending Strike,4.18,3.89,-6.7712,down
FNSPID_10065,2020-02-21,PBR,"Shares of several oil and gas companies are trading lower amid continued coronavirus concerns, which have negatively impacted demand outlook.",4.18,3.89,-6.7712,down
FNSPID_10066,2020-02-20,PBR,Petrobras shares are trading lower. The company earlier reported Q4 results. NOTE: Shares of several global equities are trading lower following a mid-day selloff.,4.29,4.18,-2.5695,down
FNSPID_10067,2020-02-20,PBR,Petrobras Exploration And Production Chief Says Production In January Was Similar To December Production Levels,4.29,4.18,-2.5695,down
FNSPID_10068,2020-02-11,PBR,Shares of several oil & gas companies are trading higher after data from John Hopkins University showed the number of new confirmed coronavirus cases was at its lowest since late January.,4.41,4.44,0.6747,neutral
FNSPID_10069,2020-02-07,PBR,"Shares of several oil & gas companies are trading lower on continued oil price volatility amid coronavirus fears, as decreased travel to China has weakened demand. EIA and API this week reported larger-than-expected crude inventory builds.",4.34,4.29,-1.2346,down
FNSPID_10070,2020-02-06,PBR,Petrobras shares are trading higher in sympathy with the overall market on news that China cut tariffs on U.S. goods worth roughly $75 billion.,4.36,4.34,-0.3418,neutral
FNSPID_10071,2020-02-04,PBR,Shares of several oil and gas companies are trading higher as markets rebound from the recent coronavirus selloff. OPEC+ is reportedly discussing deepening supply cuts amid falling crude prices.,4.28,4.3,0.4175,neutral
FNSPID_10072,2020-01-31,PBR,Shares of several South American companies are trading lower in sympathy with the overall market as fears of the coronavirus' potential impact on the global economy intensifies. The death toll continues to rise and the U.K. and Russia confirmed their first cases.,4.2,4.23,0.6379,neutral
FNSPID_10073,2020-01-30,PBR,"Shares of oil companies are trading lower following a larger-than-expected build in US crude inventories. Continued coronavirus fears have also lead to concerns of global economic disruption, clouding oil demand outlook.",4.31,4.2,-2.6225,down
FNSPID_10074,2020-01-28,PBR,Petroleo Brasileiro SA Petrobras shares are trading higher. Not seeing any company-specific news to justify the price action.,4.32,4.28,-0.8965,neutral
FNSPID_10075,2020-01-28,PBR,11 Energy Stocks Moving In Tuesday's Pre-Market Session,4.32,4.28,-0.8965,neutral
FNSPID_10076,2020-01-27,PBR,"Shares of oil and basic materials companies are trading lower as the spread of the Wuhan coronavirus causes global economic concerns, clouding demand outlook for such resources.",4.23,4.32,2.0408,up
FNSPID_10077,2020-01-24,PBR,Shares of oil companies are trading lower as the international spread of the Wuhan coronavirus continues to cloud demand outlook.,4.4,4.23,-3.7915,down
FNSPID_10078,2020-01-21,PBR,Petrobras Files For 611.84M Common Shares,4.4,4.4,0.0,neutral
FNSPID_10079,2020-01-21,PBR,Shares of oil companies are trading lower amid global worries following the outbreak of a coronavirus in China during a key travel holiday.,4.4,4.4,0.0,neutral
FNSPID_10080,2020-01-15,PBR,Petrobras Statement Shows Co. To Put Assets In Espirito Santo Basin Up For Sale,4.43,4.43,0.1345,neutral
FNSPID_10081,2020-01-15,PBR,"Shares of oil and gas companies are trading lower after EIA reported a build in gasoline and distillate inventories, offsetting the reported draw in crude. Oil has also moved lower over the past week amid easing Middle East tensions.",4.43,4.43,0.1345,neutral
FNSPID_10082,2020-01-14,PBR,Petrobras Brasileiro Option Alert: Jun 19 $19 Calls at the Ask: 4500 @ $0.25 vs 775 OI; Earnings 2/26 After Close [est] Ref=$15.3,4.58,4.43,-3.2531,down
FNSPID_10083,2020-01-08,PBR,Shares of several oil & gas companies are trading lower after EIA crude inventories for January 3rd showed a 1.164 million barrel build vs a 3.572 million barrel draw estimate. Companies continued to trade lower after President Trump gave a press conference which eased investors concern over escalation in the Middle East.,4.67,4.69,0.3185,neutral
FNSPID_10084,2020-01-08,PBR,"Petrobras, Other Tanker Majors Also Suspending Sailings Through Straits of Hormuz",4.67,4.69,0.3185,neutral
FNSPID_10085,2020-01-07,PBR,17 Energy Stocks Moving In Tuesday's Pre-Market Session,4.78,4.67,-2.2416,down
FNSPID_10086,2020-01-07,PBR,17 Energy Stocks Moving In Tuesday's Pre-Market Session,4.78,4.67,-2.2416,down
FNSPID_10087,2020-01-03,PBR,Brazilian Pres Jair Bolsonaro Says US Strike In Iraq Will Likely Affect Domestic Fuel Prices,4.76,4.83,1.4384,up
FNSPID_10088,2019-12-16,PBR,Petrobras Has Paid Back $5B Loan From China Development Bank; Loan Was Due 2027,4.58,4.61,0.5848,neutral
FNSPID_10089,2019-12-16,PBR,Shares of oil & gas companies are trading higher on preliminary Phase One US-China trade agreement.,4.58,4.61,0.5848,neutral
FNSPID_10090,2019-12-13,PBR,Shares of Brazilian companies are trading lower. The Brazilian central bank cut rates yesterday and some economist are now expecting the current rate will not change in the upcoming months.,4.56,4.58,0.5225,neutral
FNSPID_10091,2019-12-13,PBR,15 Energy Stocks Moving In Friday's Pre-Market Session,4.56,4.58,0.5225,neutral
FNSPID_10092,2019-12-12,PBR,"Shares of oil & gas companies are trading higher following multiple positive US-China trade developments, including a tweet from President Trump suggesting the US is 'very close' to a deal.",4.78,4.56,-4.67,down
FNSPID_10093,2019-12-11,PBR,Petrobras Shares Uanffected Amid Comment From CEO Co. Has Received On Average 5 Offers For The 5 Refineries Where Bids Were Already Due And Mgmt. Satisfied With Offers,4.68,4.78,2.2279,up
FNSPID_10094,2019-12-06,PBR,Shares of oil and gas companies are trading higher after OPEC and OPEC+ agreed to further oil production cuts.,4.62,4.63,0.3223,neutral
FNSPID_10095,2019-12-05,PBR,Petrobras shares are trading higher. Not seeing any news to justify the price action.,4.53,4.62,1.9054,up
FNSPID_10096,2019-12-04,PBR,"Petrobras CEO Says Has $20B-$30B In Assets For Divestment, But That Is Not Enough, Co. Will Be Divesting Added Assets",4.42,4.53,2.5606,up
FNSPID_10097,2019-12-04,PBR,Petroleo Brasileiro CEO Roberto Castello Branco Says Management Team Taking Outsider View On Oil Giant,4.42,4.53,2.5606,up
FNSPID_10098,2019-12-02,PBR,"Shares of Brazilian companies are trading higher despite US tariff threats. Strength has been attributed to a manufacturing expansion in China, which has spurred optimism for Brazilian markets.",4.39,4.37,-0.3395,neutral
FNSPID_10099,2019-11-26,PBR,Shares of several Brazilian companies are trading lower. Not currently seeing any country-specific news. NOTE: South American markets have been highly volatile this year amid political instability and speculation of economic reforms.,4.39,4.41,0.271,neutral
FNSPID_10100,2019-11-26,PBR,What Brazil's New Political Party Means For Investors,4.39,4.41,0.271,neutral
FNSPID_10101,2019-11-19,PBR,Shares of several oil companies are trading lower on reports that Russia is unlikely to advocate for further output cuts.,4.42,4.43,0.1347,neutral
FNSPID_10102,2019-11-18,PBR,Shares of several oil & gas companies are trading lower after Saudi Arabia's crude exports fell from 6.88M to 6.67M barrels per day in September indicating a lower demand for oil and gas.,4.5,4.42,-1.6556,down
FNSPID_10103,2019-11-15,PBR,Shares of several oil and gas companies are trading higher after OPEC cut its oil production growth forecast. An IEA report also indicated global oil demand growth in Q3.,4.6,4.5,-2.2021,down
FNSPID_10104,2019-11-07,PBR,Shares of oil and gas companies are trading higher after the US and China agreed to phase out tariffs.,4.83,4.68,-3.1231,down
FNSPID_10105,2019-11-06,PBR,Petrobras shares are trading lower after the company won two blocks in an auction of offshore rights. A Petrobras consortium with China's CNOOC and CNODC won the Buzios oil block and Petrobras alone won the Itapu block.,4.72,4.83,2.3824,up
FNSPID_10106,2019-11-06,PBR,UPDATE: Consortium Led By Brazil's Petrobras And Also Including China's CNOOC And CNODC Awarded Buzios Block In Transfer-Of-Rights Auction,4.72,4.83,2.3824,up
FNSPID_10107,2019-11-06,PBR,"Brazil Authorities Begin Receiving Bids In Transfer-Of-Rights Auction; Consortium Of Petrobras, CNOOC And CNODC Makes Sole Offer On Buzios Block",4.72,4.83,2.3824,up
FNSPID_10108,2019-11-05,PBR,Petrobras Brasileiro Option Alert: Fri $16.5 Calls Sweep (18) near the Ask: 1222 @ $0.25 vs 6381 OI; Ref=$16.36,4.84,4.72,-2.5061,down
FNSPID_10109,2019-11-01,PBR,"Petrobras CEO Says Co. Will Only Bid In Transfer Of Rights Offshore Auction For Buzios, Itapu Oil Fields",4.86,4.85,-0.3041,neutral
FNSPID_10110,2019-11-01,PBR,"Shares of several oil & gas companies are trading higher on optimism around the U.S.-China trade deal. China's factory activity expanded and U.S. job growth slowed less than expected in October, signaling optimism around the global economy.",4.86,4.85,-0.3041,neutral
FNSPID_10111,2019-10-29,PBR,Petrobras Says More Than 20 Companies Are Interested In Buying Its Refineries,4.75,4.8,1.2469,up
FNSPID_10112,2019-10-25,PBR,"Petrobras Shares Unaffected As CFO Says Sees Unlikely Dividend Will Grow Before 2021, Co. Signed Confidentiality Agreements With 20+ Potential Buyers Of Refineries",4.69,4.73,0.9464,neutral
FNSPID_10113,2019-10-25,PBR,Petrobras shares are trading higher after the company reported Q3 earnings results. The company reported a net income of $2.3 billion versus $1.7 billion in the same quarter last year.,4.69,4.73,0.9464,neutral
FNSPID_10114,2019-10-24,PBR,Shares of several Oil and Gas service companies are trading lower in sympathy with TechnipFMC after the company reported weak Q3 earnings results. TechnipFMC's updated 2019 financial guidance also reflects weaker North American outlook in surface technologies.,4.51,4.69,3.9344,up
FNSPID_10115,2019-10-23,PBR,Shares of several oil and gas companies are trading higher following a larger-than-expected draw in US crude inventories.,4.61,4.51,-2.1181,down
FNSPID_10116,2019-10-22,PBR,"Petrobras, Brazil's government near oil marketing deal",4.51,4.61,2.097,up
FNSPID_10117,2019-10-22,PBR,"Shares of several Brazilian companies are trading higher amid optimism on welfare reform as well as US-China trade progress, which effects emerging market economies.",4.51,4.61,2.097,up
FNSPID_10118,2019-10-22,PBR,Petrobas shares are trading higher amid strength in the broader Brazilian market.,4.51,4.61,2.097,up
FNSPID_10119,2019-10-21,PBR,Shares of several oil and gas companies are trading higher on US-China renewed trade optimism.,4.33,4.51,4.235,up
FNSPID_10120,2019-10-18,PBR,"Shares of several oil & gas companies are trading lower as economic concerns from China outweighed bullish signs from its refining sector. China's economic growth slowed to 6% year-over-year in the third quarter, its weakest in approximately 27 years.",4.3,4.33,0.757,neutral
FNSPID_10121,2019-10-17,PBR,"3 Trending Oil And Gas Stocks Amid Trade War, Middle East Tensions",4.27,4.3,0.693,neutral
FNSPID_10122,2019-10-16,PBR,"Petrobras Says Has Collected 200 Tonnes Of Oil Residue From Northeastern Coast Following Oil Spill, Reiterates Oil Found Near Coast Does Not Belong To Co.",4.33,4.27,-1.5017,down
FNSPID_10123,2019-10-14,PBR,Shares of several oil & gas companies are trading lower as the vague U.S.-China trade deal failed to meet expectations amongst companies and investors. The continued uncertainty around the deal is hindering the global economy and the demand for oil.,4.25,4.26,0.2088,neutral
FNSPID_10124,2019-10-11,PBR,Shares of oil and gas companies are trading higher in sympathy with the overall market after President Trump made positive remarks on US-China trade talks. NOTE: The price of oil has continued to trade higher after the price per barrel broke the $54 resistance level.,4.26,4.25,-0.2083,neutral
FNSPID_10125,2019-10-09,PBR,Shares of several oil and gas companies are trading higher after multiple reports indicating China is open to a partial trade deal surfaced. The reports renewed optimism in the upcoming U.S.-China trade talks.,4.17,4.17,-0.1417,neutral
FNSPID_10126,2019-10-08,PBR,"Petrobras CEO Says Privatization Of The Company Is Not On The Table, Says There's No Such Plan",4.07,4.17,2.4691,up
FNSPID_10127,2019-10-07,PBR,Shares of several Brazilian companies are trading lower along with the overall Brazilian market.,4.09,4.07,-0.3618,neutral
FNSPID_10128,2019-10-04,PBR,"Petrobras Will Announce Non-Binding Phase For Sale Of Reman, Lubnor Refineries, Xisto Unit In Coming Weeks",4.2,4.09,-2.6075,down
FNSPID_10129,2019-10-04,PBR,Petrobras Has Opened Non-Binding Phase For Sale Of Regap Refinery,4.2,4.09,-2.6075,down
FNSPID_10130,2019-10-02,PBR,"Shares of oil companies are trading lower following a larger-than-expected build in US crude inventories. Additionally, overall market weakness and recession fears are weighing on oil demand outlook.",4.15,4.19,0.9272,neutral
FNSPID_10131,2019-10-01,PBR,"Shares of oil and gas companies are trading lower following worse-than-expected US PMI data. Weak economic indicators can weigh on oil and gas, as they are used as industrial inputs.",4.25,4.15,-2.2997,down
FNSPID_10132,2019-09-17,PBR,Shares of several oil & gas companies are trading lower after Saudi Arabia announced it is close to restoring 70% of the 5.7 million BPD of oil output loss and will be back at normal levels in a matter of weeks. NOTE: The return of output to normal levels was initially expected to take months.,4.42,4.33,-2.1419,down
FNSPID_10133,2019-09-16,PBR,Shares of many oil & gas companies are trading higher due to heightened tensions following an attack on a Saudi Arabian oil field supposedly by Iran. NOTE: The strike on the oil field has disrupted about half of Saudi Arabia's oil production equivalent to 5% of the daily global oil supply.,4.46,4.42,-0.9283,neutral
FNSPID_10134,2019-09-06,PBR,Head of Petrobras Unit Running Brazil-Bolivia Natural Gas Pipeline Removed after Bribery Allegations,4.23,4.3,1.5385,up
FNSPID_10135,2019-09-05,PBR,Shares of several South American companies are trading higher in sympathy with the overall market after the Chinese Minister of Commerce said the leaders of the U.S. and China are set to meet in Washington D.C in early October. Investors hope the meeting could bring the two countries closer to a trade deal.,4.18,4.23,1.1316,up
FNSPID_10136,2019-09-04,PBR,Petrobras Brasileiro Option Alert: Oct 18 $15 Calls Sweep (10) near the Ask: 747 @ $0.331 vs 17547 OI; Ref=$14.04,4.14,4.18,1.1445,up
FNSPID_10137,2019-09-04,PBR,"Shares of several oil stocks are trading higher due to strength in the price of oil, which is driven by economic data released in China showing the country's services sector expanded at its fastest pace in 3 months.",4.14,4.18,1.1445,up
FNSPID_10138,2019-09-03,PBR,Petrobras Produced 3M Barrels Of Oil Equivalent Per Day On Average In August,3.96,4.14,4.3284,up
FNSPID_10139,2019-08-23,PBR,Shares of several South American companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods. The trade war slows global economic growth.,3.84,3.78,-1.3878,down
FNSPID_10140,2019-08-22,PBR,Petrobras Brasileiro Option Alert: Sep 20 $14 Calls Sweep (9) near the Ask: 500 @ $0.461 vs 4520 OI; Ref=$13.7,4.02,3.84,-4.6324,down
FNSPID_10141,2019-08-22,PBR,The Brazilian President Says the Government is Studying All Possibilities for Petrobras When Asked About Privatization,4.02,3.84,-4.6324,down
FNSPID_10142,2019-08-21,PBR,Valor Econômico Reports Economic Team Plans To Privatize Petrobras By The End Of Government,4.09,4.02,-1.5206,down
FNSPID_10143,2019-08-21,PBR,Shares of several oil and gas companies are trading higher following API and EIA data showing bigger-than-expected crude inventory withdrawals.,4.09,4.02,-1.5206,down
FNSPID_10144,2019-08-19,PBR,Brazil's Petrobras Received Three Binding Offers For LPG Distribution Unit Liquigas; Expects To Conclude Sale Of Liquigas By November,3.88,3.87,-0.3049,neutral
FNSPID_10145,2019-08-16,PBR,Shares of several Brazilian companies are trading higher on renewed optimism surrounding US-China trade talks after President Trump announced earlier in the week that he would delay additional tariffs on Chinese goods until December.,3.91,3.88,-0.8315,neutral
FNSPID_10146,2019-08-15,PBR,Shares of several oil & gas companies are trading lower as concerns of a recession continue to grow. EIA on Wednesday also reported a US crude oil inventory build of 1.58 million barrels vs a draw of 2.775M barrels estimate.,3.95,3.91,-0.8989,neutral
FNSPID_10147,2019-08-14,PBR,"Shares of several Brazilian are trading lower in sympathy with the overall market after the spread between the 2-year and 10-year yield curve inverted for the first time since 2007, potentially signaling an oncoming recession.",3.96,3.95,-0.2987,neutral
FNSPID_10148,2019-08-14,PBR,"Shares of several oil & gas companies are trading lower after the spread between the 2-year and 10-year yield curve inverted for the first time since 2007, potentially signaling an oncoming recession.",3.96,3.95,-0.2987,neutral
FNSPID_10149,2019-08-12,PBR,"Shares of several Brazilian companies are trading lower after the country's economic activity index fell, pointing to a possible recession. Brazilian markets may also be impacted by Argentine primary results.",4.14,4.17,0.6429,neutral
FNSPID_10150,2019-08-08,PBR,Shares of several Brazilian companies are trading higher with the overall strength in the Brazilian market.,4.33,4.29,-0.8202,neutral
FNSPID_10151,2019-08-07,PBR,Shares of several major energy companies in Brazil trading lower with overall weakness in Brazilian stocks.,4.2,4.33,3.1008,up
FNSPID_10152,2019-08-05,PBR,Shares of several major energy companies in Brazil trading lower with overall weakness in Brazilian stocks. Iron ore prices were down nearly 15%.,4.2,4.24,0.9873,neutral
FNSPID_10153,2019-08-02,PBR,Petroleo Brasileiro SA Petrobras shares are trading higher after the company reported Q2 results.,4.42,4.2,-5.1505,down
FNSPID_10154,2019-08-02,PBR,Petrobras Reports Jul. Production 2.76M Barrels Of Oil Equivalent/Day,4.42,4.2,-5.1505,down
FNSPID_10155,2019-07-26,PBR,Petrobras CEO Says Will Obey Order From Brazil Supreme Court To Fuel Iranian Ships,4.46,4.51,1.0618,up
FNSPID_10156,2019-07-26,PBR,"Petrobras shares trading lower following Q2 production figures: 2.633 million barrels of oil equivalent per day, up 3.8% from last quarter. Sees FY19 production 2.7M-2.8M barrels of oil equivalent per day",4.46,4.51,1.0618,up
FNSPID_10157,2019-07-25,PBR,Shares of several oil and gas companies are trading lower on seemingly no sector-specific news. The weakness in price action can potentially be attributed to weakness in the overall market.,4.58,4.46,-2.6486,down
FNSPID_10158,2019-07-24,PBR,"Petrobras Has Agreed To Sell Oil Fields Pampo, Enchova To Trident, Stake In Bauna Field To Karoon; Both Deals Will Raise $1.5B",4.69,4.58,-2.396,down
FNSPID_10159,2019-07-15,PBR,"Shares of several oil companies are trading lower after amid multiple catalysts. Tropical storm Barry has moved inland, posing less of a threat to gulf oil production. Weak economic data out of China has also caused demand concerns.",4.88,4.79,-1.8193,down
FNSPID_10160,2019-07-12,PBR,Report: Petrobras May Leave Brazil's State-Run Program,4.98,4.88,-2.0202,down
FNSPID_10161,2019-07-12,PBR,Petrobras Considering Exit From Good Governance Program For State-Run Firms,4.98,4.88,-2.0202,down
FNSPID_10162,2019-07-11,PBR,Goldman Sachs Initiates Coverage On Petrobras Brasileiro with Buy Rating,4.94,4.98,0.8388,neutral
FNSPID_10163,2019-07-10,PBR,Shares of several oil companies are trading higher as oil prices rise after API and EIA data showed a larger-than-expected crude draw for the week ended July 5.,4.82,4.94,2.5184,up
FNSPID_10164,2019-07-03,PBR,"Benzinga's Top Upgrades, Downgrades For July 3, 2019",4.54,4.64,2.2831,up
FNSPID_10165,2019-07-03,PBR,"Bank of America Initiates Coverage On Petrobras Brasileiro with Buy Rating, Announces $21 Price Target",4.54,4.64,2.2831,up
FNSPID_10166,2019-07-02,PBR,"Shares of several Oil and Gas companies are trading lower as concerns that the global economy could be slowing outweigh news of an agreement by OPEC and allies, including Russia, to extend supply cuts until next March.",4.51,4.54,0.6566,neutral
FNSPID_10167,2019-07-01,PBR,Petrobras CEO Says Mgmt. Still Interested In Selling Its Stake In Braskem,4.58,4.51,-1.6785,down
FNSPID_10168,2019-07-01,PBR,"Petrobras CEO Says Sale Of Refineries Should Be Completed In 18-24 Months, Says Co. Is Planning To Give Back Gas Distribution Concession In Uruguay",4.58,4.51,-1.6785,down
