article_id,date,ticker,article_title,price_t,price_t1,pct_change,label,predicted_label,confidence,explanation,manual_score
FNSPID_11161,2019-11-18,SLB,Shares of several oil & gas companies are trading lower after Saudi Arabia's crude exports fell from 6.88M to 6.67M barrels per day in September indicating a lower demand for oil and gas.,29.37,29.05,-1.0954,down,down,0.3883,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of several oil & gas companies are trading lower after Saudi Arabia's crude exports fell from 6.88M to 6.67M barrels per day in September indicating a lower demand for oil and gas."" reads as a down signal for the stock, which is consistent with a downward next-day move.",
FNSPID_11162,2019-11-14,SLB,"Soros 13F Shows New Stakes In Schlumberger, Peloton, KKR",29.39,29.94,1.8726,up,up,0.3875,,
FNSPID_11163,2019-11-13,SLB,Shares of several oil and companies are trading lower after U.S.-China trade talks complicate over farm purchases.,29.66,29.39,-0.9135,neutral,up,0.399,,
FNSPID_11164,2019-11-12,SLB,Shares of several oil & gas companies are trading lower on concerns of slower economic growth and oil demand after Trump gave mixed messages about U.S.-China trade talks and did not mention any specifics about progress in negotiations.,30.66,29.66,-3.2588,down,up,0.378,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of several oil & gas companies are trading lower on concerns of slower economic growth and oil demand after Trump gave mixed messages about U.S.-China trade talks and did not mention any specifics about progress in negotiations."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11165,2019-11-07,SLB,Shares of oil and gas companies are trading higher after the US and China agreed to phase out tariffs.,30.55,30.77,0.7206,neutral,up,0.4032,,
FNSPID_11166,2019-11-06,SLB,Shares of several oil companies are trading lower following reports indicating OPEC+ countries are not pushing for further oil supply cuts at the upcoming meeting.,30.11,30.55,1.4623,up,up,0.3802,,
FNSPID_11167,2019-11-05,SLB,Shares of several oil & gas companies are trading higher on optimism around U.S.-China trade talks. It was earlier reported that Trump administration officials are considering tariff cuts of 15% on approximately $112 billion in Chinese imports that was imposed on September 1.,31.09,30.11,-3.1591,down,up,0.4182,,
FNSPID_11168,2019-11-05,SLB,"Apache, Twitter And More 'Fast Money' Picks For November 5",31.09,30.11,-3.1591,down,neutral,0.4092,,
FNSPID_11169,2019-11-04,SLB,"Shares of several oil & gas companies are trading higher in sympathy with the overall market after National Security Adviser Robert O'Brien said: ""we're relatively close to an agreement"" and that Trump invited President Xi to the U.S. to sign if both sides agree on the ""phase one"" deal.",30.69,31.09,1.3245,up,up,0.3941,,
FNSPID_11170,2019-11-02,SLB,"Barron's Picks And Pans: AbbVie, Alibaba, Fiat Chrysler, Garmin And More",30.69,31.09,1.3245,up,neutral,0.3639,,
FNSPID_11171,2019-11-01,SLB,"Shares of several oil & gas companies are trading higher on optimism around the U.S.-China trade deal. China's factory activity expanded and U.S. job growth slowed less than expected in October, signaling optimism around the global economy.",29.16,30.69,5.2265,up,up,0.4081,,
FNSPID_11172,2019-10-30,SLB,Shares of several oil & gas companies are trading lower. Economists believe a further slowdown is still looming. EIA crude inventories showed a worse-than-expected build.,28.03,27.68,-1.2387,down,up,0.3627,,
FNSPID_11173,2019-10-30,SLB,Schlumberger shares are trading lower on seemingly no company-specific news.,28.03,27.68,-1.2387,down,up,0.3874,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Schlumberger shares are trading lower on seemingly no company-specific news."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11174,2019-10-23,SLB,Shares of several oil and gas companies are trading higher following a larger-than-expected draw in US crude inventories.,29.92,29.73,-0.6227,neutral,up,0.4092,,
FNSPID_11175,2019-10-23,SLB,"BofA, Snap And More 'Fast Money' Picks For October 23",29.92,29.73,-0.6227,neutral,neutral,0.3572,,
FNSPID_11176,2019-10-22,SLB,'Fast Money Halftime Report' Picks From October 22,29.48,29.92,1.4647,up,neutral,0.3527,,
FNSPID_11177,2019-10-22,SLB,Shares of several oil and gas companies are trading higher after OPEC reportedly announced it will consider further oil cuts.,29.48,29.92,1.4647,up,up,0.3949,,
FNSPID_11178,2019-10-22,SLB,"Facebook, Snap And More 'Fast Money' Picks For October 22",29.48,29.92,1.4647,up,neutral,0.3978,,
FNSPID_11179,2019-10-21,SLB,"US Treasury Has Issued Amended General License For Deals Involving PDVSA, Authorizes Through Jan. 22 Deals With PDVSA That Were In Effect Before Jul. 26, 2019 For Chevron, Halliburton, Schlumberger, Baker Hughes, Weatherford Int'l.",28.44,29.48,3.6618,up,neutral,0.3559,,
FNSPID_11180,2019-10-21,SLB,"UPDATE: Wells Fargo On Schlumberger Notes 'higher uncertainty and downside risk in 4Q' But Also Notes 'That said, we view SLB shares as attractive… even with much more conservative margin forecasts compared to managament targets'",28.44,29.48,3.6618,up,up,0.4357,,
FNSPID_11181,2019-10-21,SLB,"UPDATE: Wells Fargo Maintains Outperform On Schlumberger, Lowers Target To $40 Notes '3Q shook out mostly as expected with charges and restructuring in progress to ""clear the decks"" and improve EBIT margins in NAM'",28.44,29.48,3.6618,up,up,0.4214,,
FNSPID_11182,2019-10-21,SLB,"Morgan Stanley Maintains Overweight, $50 Target On Schlumberger As Firm Notes 'We remain of the view that 2020 FCF will be substantially improved vs. 2019 on lower spending and improved margins'",28.44,29.48,3.6618,up,up,0.4413,,
FNSPID_11183,2019-10-21,SLB,"Despite Lackluster Guidance, Analysts Still Bullish On Schlumberger",28.44,29.48,3.6618,up,up,0.3895,,
FNSPID_11184,2019-10-21,SLB,Schlumberger shares are trading higher after Well Fargo maintained an Outperform rating on the stock.,28.44,29.48,3.6618,up,up,0.4031,,
FNSPID_11185,2019-10-21,SLB,10 Biggest Price Target Changes For Monday,28.44,29.48,3.6618,up,up,0.351,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""10 Biggest Price Target Changes For Monday"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11186,2019-10-21,SLB,5 Energy Stocks Moving In Monday's Pre-Market Session,28.44,29.48,3.6618,up,up,0.4297,,
FNSPID_11187,2019-10-21,SLB,"Wells Fargo Maintains Outperform on Schlumberger, Lowers Price Target to $40",28.44,29.48,3.6618,up,up,0.3578,,
FNSPID_11188,2019-10-18,SLB,Schlumberger shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,27.36,28.44,3.9616,up,up,0.3988,,
FNSPID_11189,2019-10-18,SLB,"Citigroup Maintains Buy on Schlumberger, Lowers Price Target to $42",27.36,28.44,3.9616,up,up,0.3589,,
FNSPID_11190,2019-10-18,SLB,7 Energy Stocks Moving In Friday's Pre-Market Session,27.36,28.44,3.9616,up,up,0.4311,,
FNSPID_11191,2019-10-18,SLB,A Peek Into The Markets: US Stock Futures Edge Higher Ahead Of Fed Speakers,27.36,28.44,3.9616,up,up,0.4128,,
FNSPID_11192,2019-10-18,SLB,"8 Stocks To Watch For October 18, 2019",27.36,28.44,3.9616,up,up,0.421,,
FNSPID_11193,2019-10-18,SLB,"Earnings Scheduled For October 18, 2019",27.36,28.44,3.9616,up,down,0.4456,,
FNSPID_11194,2019-10-18,SLB,"Schlumberger Q3 Adj. EPS $0.43 Beats $0.41 Estimate, Sales $8.541B Beat $8.51B Estimate",27.36,28.44,3.9616,up,up,0.4378,,
FNSPID_11195,2019-10-14,SLB,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition",27.58,27.78,0.7369,neutral,neutral,0.351,,
FNSPID_11196,2019-10-11,SLB,Shares of oil and gas companies are trading higher in sympathy with the overall market after President Trump made positive remarks on US-China trade talks. NOTE: The price of oil has continued to trade higher after the price per barrel broke the $54 resistance level.,27.5,27.58,0.2771,neutral,up,0.4386,,
FNSPID_11197,2019-10-11,SLB,23 Energy Stocks Moving In Friday's Pre-Market Session,27.5,27.58,0.2771,neutral,up,0.4353,,
FNSPID_11198,2019-10-11,SLB,28 Stocks Moving in Friday's Pre-Market Session,27.5,27.58,0.2771,neutral,up,0.4524,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""28 Stocks Moving in Friday's Pre-Market Session"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11199,2019-10-10,SLB,5 Energy Stocks Moving In Thursday's Pre-Market Session,26.31,27.5,4.5381,up,up,0.4283,,
FNSPID_11200,2019-10-09,SLB,13 Energy Stocks Moving In Wednesday's Pre-Market Session,26.17,26.31,0.5501,neutral,up,0.4207,,
FNSPID_11201,2019-10-08,SLB,"Shares of several oil and gas companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made.",26.0,26.17,0.6187,neutral,up,0.3836,,
FNSPID_11202,2019-10-08,SLB,"Morgan Stanley Maintains Overweight on Schlumberger, Lowers Price Target to $50",26.0,26.17,0.6187,neutral,up,0.3628,,
FNSPID_11203,2019-10-02,SLB,No Zip: Energy Sector Q3 Seen Weak Despite Attack On Oil Supplies,26.89,27.14,0.9131,neutral,up,0.4212,,
FNSPID_11204,2019-10-02,SLB,"Shares of oil companies are trading lower following a larger-than-expected build in US crude inventories. Additionally, overall market weakness and recession fears are weighing on oil demand outlook.",26.89,27.14,0.9131,neutral,up,0.3906,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of oil companies are trading lower following a larger-than-expected build in US crude inventories. Additionally, overall market weakness and recession fears are weighing on oil demand outlook."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11205,2019-10-01,SLB,"Shares of oil and gas companies are trading lower following worse-than-expected US PMI data. Weak economic indicators can weigh on oil and gas, as they are used as industrial inputs.",27.69,26.89,-2.8746,down,up,0.3909,,
FNSPID_11206,2019-09-30,SLB,Shares of several oil and gas companies are trading lower on further escalation of U.S.-China trade talks after reports said the Trump administration is considering ways to restrict investments in Chinese companies.,28.93,27.69,-4.302,down,up,0.377,,
FNSPID_11207,2019-09-30,SLB,Fluid Delivery Announces David Christmas CEO,28.93,27.69,-4.302,down,neutral,0.3796,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Fluid Delivery Announces David Christmas CEO"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_11208,2019-09-27,SLB,17 Energy Stocks Moving In Friday's Pre-Market Session,29.07,28.93,-0.4661,neutral,up,0.4321,,
FNSPID_11209,2019-09-26,SLB,Shares of several oil & gas companies are trading lower following a build in US crude inventories as well as continued Saudi progress in restoring production following September 14 attacks.,29.25,29.07,-0.608,neutral,up,0.4002,,
FNSPID_11210,2019-09-24,SLB,"Shares of several oil & gas companies are trading lower after weak manufacturing data from Europe and Japan was released, potentially signaling low global demand for oil. Saudi Arabia is also restoring oil output faster than anticipated.",30.11,29.84,-0.8999,neutral,up,0.3784,,
FNSPID_11211,2019-09-23,SLB,"Citigroup Maintains Buy on Schlumberger, Lowers Price Target to $44",31.61,30.11,-4.7415,down,up,0.3582,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Citigroup Maintains Buy on Schlumberger, Lowers Price Target to $44"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11212,2019-09-17,SLB,Shares of several oil & gas companies are trading lower after Saudi Arabia announced it is close to restoring 70% of the 5.7 million BPD of oil output loss and will be back at normal levels in a matter of weeks. NOTE: The return of output to normal levels was initially expected to take months.,32.32,32.2,-0.3667,neutral,up,0.3816,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of several oil & gas companies are trading lower after Saudi Arabia announced it is close to restoring 70% of the 5.7 million BPD of oil output loss and will be back at normal levels in a matter of weeks. NOTE: The return of output to normal levels was initially expected to take months."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11213,2019-09-16,SLB,"Benzinga's Top Upgrades, Downgrades For September 16, 2019",33.29,32.32,-2.9001,down,up,0.3885,,
FNSPID_11214,2019-09-16,SLB,Shares of several oil & gas companies are trading higher on heightened tensions following an attack on a Saudi Arabian oil field. NOTE: The strike on the oil field has disrupted about half of Saudi Arabia's oil production equivalent to 5% of the daily global oil supply.,33.29,32.32,-2.9001,down,up,0.3755,,
FNSPID_11215,2019-09-16,SLB,"Barclays Upgrades Schlumberger to Overweight, Raises Price Target to $50",33.29,32.32,-2.9001,down,up,0.3757,,
FNSPID_11216,2019-09-12,SLB,Shares of several oil and gas companies are trading lower after as a potential push-back after the sector trading higher for the last three consecutive sessions on news that OPEC and other countries would agree to extend oil output cuts to support prices. NOTE: Saudi Arabia wants to boost oil prices for the upcoming Aramco IPO in an effort to balance its budget and pull off a $2 trillion valuation.,31.25,31.61,1.1653,up,up,0.4096,,
FNSPID_11217,2019-09-12,SLB,"Wells Fargo Maintains Outperform on Schlumberger, Lowers Price Target to $44",31.25,31.61,1.1653,up,up,0.3559,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Wells Fargo Maintains Outperform on Schlumberger, Lowers Price Target to $44"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11218,2019-09-11,SLB,"Jim Cramer Weighs In On Heico, Schlumberger And More",31.6,31.25,-1.1254,down,up,0.3547,,
FNSPID_11219,2019-09-11,SLB,Shares of several oil & gas companies are trading higher on extended optimism that OPEC and other countries will potentially agree to extend oil output cuts to support prices. NOTE: Saudi Arabia wants to boost oil prices for the upcoming Aramco IPO in an effort to balance its budget and pull off a $2 trillion valuation.,31.6,31.25,-1.1254,down,up,0.4193,,
FNSPID_11220,2019-09-10,SLB,"Morgan Stanley Upgrades Schlumberger On Valuation, Improved Outlook",31.72,31.6,-0.3737,neutral,up,0.3826,,
FNSPID_11221,2019-09-10,SLB,50 Stocks Moving In Tuesday's Mid-Day Session,31.72,31.6,-0.3737,neutral,up,0.4252,,
FNSPID_11222,2019-09-10,SLB,"UPDATE: Morgan Stanley Upgrades Schlumberger To Overweight, Announces $51 Target As Firm Notes 'SLB has struggled over the past several years, but three important factors drive an improved relative outlook:'",31.72,31.6,-0.3737,neutral,up,0.437,,
FNSPID_11223,2019-09-10,SLB,Shares of several oil & gas companies are trading higher on extended optimism that OPEC and other countries will potentially agree to extend oil output cuts to support prices. NOTE: Saudi Arabia wants to boost oil prices for the upcoming Aramco IPO in an effort to balance its budget and pull off a $2 trillion valuation.,31.72,31.6,-0.3737,neutral,up,0.4193,,
FNSPID_11224,2019-09-10,SLB,"Benzinga's Top Upgrades, Downgrades For September 10, 2019",31.72,31.6,-0.3737,neutral,up,0.3874,,
FNSPID_11225,2019-09-10,SLB,Schlumberger shares are trading higher after Morgan Stanley upgraded the stock from Equal-Weight to Overweight rating.,31.72,31.6,-0.3737,neutral,up,0.4098,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Schlumberger shares are trading higher after Morgan Stanley upgraded the stock from Equal-Weight to Overweight rating."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_11226,2019-09-10,SLB,Morgan Stanley Upgrades Schlumberger to Overweight,31.72,31.6,-0.3737,neutral,neutral,0.3484,,
FNSPID_11227,2019-09-09,SLB,Shares of several oil & gas companies are trading higher after the new Saudi energy minister said there would be no radical change in the country's oil policy and the deal to cut oil production by 1.2 million barrels per day will stay.,30.68,31.72,3.395,up,up,0.3987,,
FNSPID_11228,2019-09-09,SLB,"JP Morgan Maintains Neutral on Schlumberger, Lowers Price Target to $34",30.68,31.72,3.395,up,up,0.3621,,
FNSPID_11229,2019-09-05,SLB,Shares of several oil & gas companies are trading higher after the EIA reported a crude inventory draw of 4.771 million compared to the 2.488 million draw estimate. A larger-than-expected draw is seen as a sign of oil demand increasing.,28.84,28.96,0.411,neutral,up,0.4317,,
FNSPID_11230,2019-09-04,SLB,"Schlumberger Says In Foreseeable Future, Expect To Restore Double-Digit Margins In North America Excluding Cameron; Convinced That A Fit-For-Basin Portfolio Strategy Will Allow Us To Restore Double-Digit Margins In North America",27.93,28.84,3.2747,up,up,0.4107,,
FNSPID_11231,2019-09-04,SLB,Schlumberger Reiterates Commitment To Maintain Dividend At Current Level,27.93,28.84,3.2747,up,up,0.3802,,
FNSPID_11232,2019-09-04,SLB,"Schlumberger Says Divestiture Process Of Interest In Bandurria Sur Asset In Argentina Is Well Underway, Several Players Expressed Very Strong Interest",27.93,28.84,3.2747,up,up,0.4094,,
FNSPID_11233,2019-09-04,SLB,"Shares of several oil stocks are trading higher due to strength in the price of oil, which is driven by economic data released in China showing the country's services sector expanded at its fastest pace in 3 months.",27.93,28.84,3.2747,up,up,0.4296,,
FNSPID_11234,2019-09-03,SLB,"Shares of several oil and gas companies are trading lower as trade concerns continue to escalate following a new 15% tariff, which was added by President Trump to $112 billion worth of Chinese goods on Sunday.",26.86,27.93,3.9723,up,down,0.3751,,
FNSPID_11235,2019-09-03,SLB,17 Energy Stocks Moving In Tuesday's Pre-Market Session,26.86,27.93,3.9723,up,up,0.4263,,
FNSPID_11236,2019-08-29,SLB,Shares of several oil & gas companies are trading higher amid easing trade tensions. China's Ministry of Commerce said the country is willing to calmly resolve the trade dispute with the USA and is against any further escalation in tensions.,26.9,27.04,0.527,neutral,up,0.4041,,
FNSPID_11237,2019-08-28,SLB,Stocks That Hit 52-Week Lows On Wednesday,26.36,26.9,2.0241,up,neutral,0.3398,,
FNSPID_11238,2019-08-28,SLB,Shares of several oil stocks are trading higher due to an oil price increase after industry data showed a decline in US oil reserves.,26.36,26.9,2.0241,up,up,0.4171,,
FNSPID_11239,2019-08-23,SLB,Shares of several oil & gas companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods.,26.7,26.34,-1.3737,down,up,0.371,,
FNSPID_11240,2019-08-22,SLB,"Jim Cramer Weighs In On Pfizer, Teva And More",28.1,26.7,-4.9837,down,up,0.3672,,
FNSPID_11241,2019-08-19,SLB,Shares of several oil & gas companies are trading higher on renewed U.S.-China trade optimism. China has also announced lending measures to spur growth. These factors have raised global growth outlook which increases the demand for oil.,28.43,28.26,-0.5865,neutral,up,0.4143,,
FNSPID_11242,2019-08-16,SLB,"Shares of several oil and gas companies are trading higher after OPEC delivered a bearish 2019 oil market outlook, which may prompt further supply cuts.",27.28,28.43,4.2176,up,up,0.3969,,
FNSPID_11502,2019-12-16,SLV,"PreMarket Prep Recap: Market At All-Time-Highs, But Not All News Is Good News",15.91,15.88,-0.1886,neutral,up,0.366,,
FNSPID_11503,2019-10-29,SLV,Palladium ETF Continues Pushing Past Precious Metals Rivals,16.65,16.73,0.4805,neutral,up,0.3802,,
FNSPID_11504,2019-10-17,SLV,'Operations suspended after explosion at Cargill facility in Dodge City' -KWCH 12 News,16.4,16.41,0.061,neutral,up,0.3865,,
FNSPID_11505,2019-10-04,SLV,"SLV, SHY And More 'Fast Money' Picks For October 4",16.41,16.3,-0.6703,neutral,up,0.3578,,
FNSPID_11506,2019-08-27,SLV,"'Fast Money' Traders Share Their Thoughts On Ford, UnitedHealth And More",17.03,17.17,0.8221,neutral,up,0.3595,,
FNSPID_11507,2019-08-23,SLV,Jon Najarian Sees Unusual Options Activity In QQQ And SLV,16.35,16.52,1.0398,up,up,0.4048,,
FNSPID_12090,2019-12-30,STZ,Is 2020 The Year Of THC Drinks?,168.37,169.61,0.7326,neutral,neutral,0.4622,,
FNSPID_12091,2019-12-16,STZ,Cannabis Countdown: Top 10 Marijuana Stock News Stories Of The Week,163.48,163.68,0.1258,neutral,neutral,0.3659,,
FNSPID_12092,2019-12-15,STZ,"The Week In Cannabis: Peru Rolls Out Sales, Uruguay Updates Rules, MLB Stops Testing Players, Canopy Hires New CEO",163.48,163.68,0.1258,neutral,neutral,0.4234,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""The Week In Cannabis: Peru Rolls Out Sales, Uruguay Updates Rules, MLB Stops Testing Players, Canopy Hires New CEO"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_12093,2019-12-13,STZ,10 Biggest Price Target Changes For Friday,162.73,163.48,0.4559,neutral,up,0.3534,,
FNSPID_12094,2019-12-13,STZ,"Deutsche Bank Maintains Hold on Constellation Brands, Lowers Price Target to $196",162.73,163.48,0.4559,neutral,up,0.3587,,
FNSPID_12095,2019-12-13,STZ,"Credit Suisse Maintains Outperform on Constellation Brands, Raises Price Target to $233",162.73,163.48,0.4559,neutral,up,0.3631,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Credit Suisse Maintains Outperform on Constellation Brands, Raises Price Target to $233"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_12096,2019-12-12,STZ,Constellation Brands Reports Revised Wine And Spirits Deal With E. & J. Gallo Related To FTC Review,160.71,162.73,1.2626,up,up,0.376,,
FNSPID_12097,2019-12-10,STZ,"Trump Administration, Democrats Announce Deal On USMCA Trade Agreement To Replace NAFTA",161.72,162.34,0.3813,neutral,up,0.3915,,
FNSPID_12098,2019-12-09,STZ,"PreMarket Prep Recap: Small Biotech Firms Looking Healthy, Street Fades Macy's Downgrade",162.03,161.72,-0.1876,neutral,up,0.3658,,
FNSPID_12099,2019-12-09,STZ,Canopy Growth Analyst Says Constellation Brands Likely To Bid On Cannabis Company's Equity,162.03,161.72,-0.1876,neutral,up,0.3993,,
FNSPID_12100,2019-12-09,STZ,Canopy Growth Appoints Constellation CFO As The Cannabis Company's New CEO,162.03,161.72,-0.1876,neutral,neutral,0.4044,,
FNSPID_12101,2019-12-09,STZ,Constellation Brands Announces Garth Hankinson EVP and CFO,162.03,161.72,-0.1876,neutral,up,0.3536,,
FNSPID_12102,2019-12-04,STZ,"Food And Beverage Shakeups: Constellation Sells Ballast Point, PepsiCo Acquires PopCorners Maker",164.73,163.09,-0.993,neutral,neutral,0.3953,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Food And Beverage Shakeups: Constellation Sells Ballast Point, PepsiCo Acquires PopCorners Maker"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_12103,2019-12-03,STZ,Craft Brewer Kings & Convicts Brewing Co. to Acquire Ballast Point; Terms Not Disclosed,164.91,164.73,-0.1084,neutral,up,0.3568,,
FNSPID_12104,2019-11-25,STZ,"Canopy Growth Obtains Health Canada License For Beverage Facility, Now Has All 'Cannabis 2.0' Licenses",164.08,164.52,0.2669,neutral,neutral,0.363,,
FNSPID_12105,2019-11-22,STZ,Constellation Brands 8-K Highlights Canopy Growth's Recent Q2 Results,161.98,164.08,1.2968,up,up,0.385,,
FNSPID_12106,2019-11-20,STZ,"Crown Castle, Sunrun And More 'Fast Money Halftime Report' Picks From Nov. 20",166.13,166.82,0.4143,neutral,neutral,0.3694,,
FNSPID_12107,2019-11-19,STZ,"4 Disruptive Trends In The Alcohol Industry: What's On Tap For Anheuser Busch, Molson And Sam Adams?",161.75,166.13,2.7077,up,neutral,0.3861,,
FNSPID_12108,2019-11-19,STZ,Constellation Brands shares are trading higher. Not seeing any news to justify the price action.,161.75,166.13,2.7077,up,up,0.4004,,
FNSPID_12109,2019-11-06,STZ,"Cramer Weighs In On Delta Air Lines, Constellation Brands And More",172.03,170.08,-1.1327,down,up,0.3561,,
FNSPID_12110,2019-10-21,STZ,Beverage Experts Share Insights On Emerging Cannabis-Infused Market: Canada A 'Laboratory Of Sorts',173.25,175.24,1.1461,up,neutral,0.4359,,
FNSPID_12111,2019-10-17,STZ,"Jim Cramer Shares His Thoughts On Canopy Growth, Procter & Gamble And More",175.66,175.42,-0.1369,neutral,neutral,0.3555,,
FNSPID_12112,2019-10-15,STZ,Is Cannabis The Liquor Industry's Worst Nightmare?,175.19,176.72,0.8742,neutral,neutral,0.4048,,
FNSPID_12113,2019-10-10,STZ,Cannabis Stocks Up In Smoke After Hexo Withdraws 2020 Guidance,171.59,171.91,0.192,neutral,up,0.3789,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Cannabis Stocks Up In Smoke After Hexo Withdraws 2020 Guidance"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_12114,2019-10-07,STZ,Cannabis Countdown: Top 10 Marijuana Stock News Stories Of The Week,168.05,168.75,0.4133,neutral,neutral,0.3659,,
FNSPID_12115,2019-10-04,STZ,Analysts Think Constellation's Beer Bash Will Keep The Party Going,172.5,168.05,-2.5808,down,neutral,0.3632,,
FNSPID_12116,2019-10-04,STZ,"SLV, SHY And More 'Fast Money' Picks For October 4",172.5,168.05,-2.5808,down,up,0.3578,,
FNSPID_12117,2019-10-04,STZ,"Morgan Stanley Maintains Equal-Weight on Constellation Brands, Lowers Price Target to $214",172.5,168.05,-2.5808,down,up,0.3533,,
FNSPID_12118,2019-10-04,STZ,"Credit Suisse Maintains Outperform on Constellation Brands, Lowers Price Target to $228",172.5,168.05,-2.5808,down,up,0.3613,,
FNSPID_12119,2019-10-03,STZ,"Constellation Brands Inc Exec Says New Hard Seltzer To Be Introduced In Four Flavors & Will Contain 90 Calories, 0 Carbs And 0 Sugars",172.97,172.5,-0.2677,neutral,up,0.3655,,
FNSPID_12120,2019-10-03,STZ,"Constellation Brands Trades Lower On Q2 Earnings, Expects Wine And Spirit Losses In 2020",172.97,172.5,-0.2677,neutral,up,0.3805,,
FNSPID_12121,2019-10-03,STZ,Constellation Brands shares are trading lower after the company reported Q2 sales in-line with analyst estimates. Investors could have expected better earnings results.,172.97,172.5,-0.2677,neutral,up,0.3866,,
FNSPID_12122,2019-10-03,STZ,"Constellation Brands Raises FY20 Adj. EPS Guidance From $8.65-$8.95 To $9-$9.20, Operating Cash Flow To ~$2.2B",172.97,172.5,-0.2677,neutral,up,0.4037,,
FNSPID_12123,2019-10-03,STZ,"Constellation Brands Q2 Adj. EPS Excluding Canopy $2.91 Beats $2.6 Estimate, Sales $2.34B Inline",172.97,172.5,-0.2677,neutral,up,0.4221,,
FNSPID_12124,2019-10-03,STZ,"7 Stocks To Watch For October 3, 2019",172.97,172.5,-0.2677,neutral,up,0.4178,,
FNSPID_12125,2019-10-03,STZ,"Earnings Scheduled For October 3, 2019",172.97,172.5,-0.2677,neutral,down,0.4339,,
FNSPID_12126,2019-10-02,STZ,Constellation Brands Q2 Earnings Outlook,184.12,172.97,-6.0593,down,up,0.3866,,
FNSPID_12127,2019-09-30,STZ,Cannabis Countdown: Top 10 Marijuana Stock News Stories Of The Week,184.56,186.45,1.0276,up,neutral,0.3659,,
FNSPID_12128,2019-09-24,STZ,"Canopy Growth CEO Talks Leadership Concerns, Vaping, Beverages, Acreage Deal",182.56,181.64,-0.5072,neutral,neutral,0.3766,,
FNSPID_12129,2019-09-20,STZ,UPDATE: MKM On Constellation Also Notes Co. 'has an occasion expanding opportunity behind cans and should enjoy better tailwinds from relative channel pricing (Spirits and Wine no longer at a CPI discount to Beer)',182.62,183.21,0.3267,neutral,up,0.4349,,
FNSPID_12130,2019-09-20,STZ,"UPDATE: MKM Initiates Constellation Brands With Buy, $263 Target As Firm Notes 'The unrelenting strength, and resulting cash generation, of Modelo affords Constellation the flexibility to invest in innovation, adjacent industries and marketing'",182.62,183.21,0.3267,neutral,up,0.4338,,
FNSPID_12131,2019-09-20,STZ,"MKM Initiates Mixed Coverage Of The Cannabis Sector, Most Bullish On Hexo",182.62,183.21,0.3267,neutral,up,0.397,,
FNSPID_12132,2019-09-20,STZ,"Benzinga's Top Upgrades, Downgrades For September 20, 2019",182.62,183.21,0.3267,neutral,up,0.3882,,
FNSPID_12133,2019-09-20,STZ,10 Biggest Price Target Changes For Friday,182.62,183.21,0.3267,neutral,up,0.3534,,
FNSPID_12134,2019-09-20,STZ,"Morgan Stanley Maintains Equal-Weight on Constellation Brands, Raises Price Target to $227",182.62,183.21,0.3267,neutral,up,0.3546,,
